,key,number of ones,number of zeros,odds ratio
2,cube2_cluster0,2,15,1.7883961607502654
1,cube1_cluster0,1,13,1.031754955305297
3,cube3_cluster0,36074,480362,1.0144097537859948
4,cube3_cluster1,36717,495969,0.9857980430027753
0,cube0_cluster0,0,6,0.0
5,cube4_cluster0,0,4,0.0
6,cube4_cluster1,0,3,0.0
